Date,seven_day_rolling_avg,Location,region,measureid,fractionid
2021-05-12,6.55,Saskatoon,Saskatoon,covN2,mixed
2021-05-14,3.4,Saskatoon,Saskatoon,covN2,mixed
2021-05-16,2.45,Saskatoon,Saskatoon,covN2,mixed
2021-05-19,3.56666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-05-23,5.2,Saskatoon,Saskatoon,covN2,mixed
2021-05-26,6.65,Saskatoon,Saskatoon,covN2,mixed
2021-05-29,6.23333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-05-30,5.66666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-06-02,7.86666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-06-04,7.2,Saskatoon,Saskatoon,covN2,mixed
2021-06-06,9.2,Saskatoon,Saskatoon,covN2,mixed
2021-06-09,6.5,Saskatoon,Saskatoon,covN2,mixed
2021-06-11,5.86666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-06-13,4.3,Saskatoon,Saskatoon,covN2,mixed
2021-06-16,3.2,Saskatoon,Saskatoon,covN2,mixed
2021-06-23,10,Saskatoon,Saskatoon,covN2,mixed
2021-06-25,5.6,Saskatoon,Saskatoon,covN2,mixed
2021-06-27,4.4,Saskatoon,Saskatoon,covN2,mixed
2021-06-30,1.73333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-07-02,1.93333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-07-04,3.03333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-07-07,3.33333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-07-09,4.03333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-07-11,5.06666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-07-14,5.46666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-07-16,4.93333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-07-18,4,Saskatoon,Saskatoon,covN2,mixed
2021-07-21,3.36666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-07-23,4.1,Saskatoon,Saskatoon,covN2,mixed
2021-07-25,3.43333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-07-28,3.33333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-07-30,4.4,Saskatoon,Saskatoon,covN2,mixed
2021-08-01,7,Saskatoon,Saskatoon,covN2,mixed
2021-08-04,9.26666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-08-06,9.26666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-08-08,9.36666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-08-11,10.5333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-08-13,13.133333333333301,Saskatoon,Saskatoon,covN2,mixed
2021-08-15,17.2333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-08-17,17.4,Saskatoon,Saskatoon,covN2,mixed
2021-08-19,20.525,Saskatoon,Saskatoon,covN2,mixed
2021-08-21,24.5,Saskatoon,Saskatoon,covN2,mixed
2021-08-22,35.7,Saskatoon,Saskatoon,covN2,mixed
2021-08-25,36.825,Saskatoon,Saskatoon,covN2,mixed
2021-08-27,37,Saskatoon,Saskatoon,covN2,mixed
2021-08-29,29.6666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-09-02,36.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-09-03,37,Saskatoon,Saskatoon,covN2,mixed
2021-09-05,28.5333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-09-08,31.625,Saskatoon,Saskatoon,covN2,mixed
2021-09-10,45.2666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-09-12,54.7333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-09-14,52.025,Saskatoon,Saskatoon,covN2,mixed
2021-09-15,53.5,Saskatoon,Saskatoon,covN2,mixed
2021-09-17,48.775,Saskatoon,Saskatoon,covN2,mixed
2021-09-19,45.2,Saskatoon,Saskatoon,covN2,mixed
2021-09-22,44.8666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-09-24,36.1333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-09-26,32.3,Saskatoon,Saskatoon,covN2,mixed
2021-09-29,27.1666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-10-01,24.4333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-10-03,27.4333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-10-06,24.5,Saskatoon,Saskatoon,covN2,mixed
2021-10-08,30.9,Saskatoon,Saskatoon,covN2,mixed
2021-10-10,26.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-10-13,24.1,Saskatoon,Saskatoon,covN2,mixed
2021-10-16,14.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-10-17,13.5,Saskatoon,Saskatoon,covN2,mixed
2021-10-20,17.1333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-10-22,17.425,Saskatoon,Saskatoon,covN2,mixed
2021-10-24,17.3,Saskatoon,Saskatoon,covN2,mixed
2021-10-27,15.2666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-10-29,12.5,Saskatoon,Saskatoon,covN2,mixed
2021-10-31,11.0666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-11-03,6.33333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-11-05,4.06666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-11-07,3.53333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-11-10,3.7,Saskatoon,Saskatoon,covN2,mixed
2021-11-12,4.36666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-11-14,5.9,Saskatoon,Saskatoon,covN2,mixed
2021-11-17,5.06666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-11-19,4.5,Saskatoon,Saskatoon,covN2,mixed
2021-11-21,2.16666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-11-24,2.36666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-11-28,1.8,Saskatoon,Saskatoon,covN2,mixed
2021-12-01,1.15,Saskatoon,Saskatoon,covN2,mixed
2021-12-03,1.43333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-12-05,0.9,Saskatoon,Saskatoon,covN2,mixed
2021-12-08,0.966666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-12-10,0.633333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-12-12,1.33333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-12-15,2.6,Saskatoon,Saskatoon,covN2,mixed
2021-12-17,3.63333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-12-19,4.33333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-12-22,8.16666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-12-25,16.8666666666667,Saskatoon,Saskatoon,covN2,mixed
2021-12-26,20.1333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-12-30,21.4,Saskatoon,Saskatoon,covN2,mixed
2022-01-01,25.9666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-01-02,47.5333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-01-05,47.325,Saskatoon,Saskatoon,covN2,mixed
2022-01-07,67.025,Saskatoon,Saskatoon,covN2,mixed
2022-01-09,98.4333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-01-12,132.3,Saskatoon,Saskatoon,covN2,mixed
2022-01-14,164.9,Saskatoon,Saskatoon,covN2,mixed
2022-01-16,156.033333333333,Saskatoon,Saskatoon,covN2,mixed
2022-01-19,127.9,Saskatoon,Saskatoon,covN2,mixed
2022-01-21,152.733333333333,Saskatoon,Saskatoon,covN2,mixed
2022-01-23,197.466666666667,Saskatoon,Saskatoon,covN2,mixed
2022-01-26,210.766666666667,Saskatoon,Saskatoon,covN2,mixed
2022-01-28,193.666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-01-30,189.4,Saskatoon,Saskatoon,covN2,mixed
2022-02-02,197.3,Saskatoon,Saskatoon,covN2,mixed
2022-02-04,132.633333333333,Saskatoon,Saskatoon,covN2,mixed
2022-02-06,54.9333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-02-09,62.8,Saskatoon,Saskatoon,covN2,mixed
2022-02-11,80.7666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-02-13,103.433333333333,Saskatoon,Saskatoon,covN2,mixed
2022-02-16,79.4,Saskatoon,Saskatoon,covN2,mixed
2022-02-18,62.9,Saskatoon,Saskatoon,covN2,mixed
2022-02-20,47.8,Saskatoon,Saskatoon,covN2,mixed
2022-02-23,41.2666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-02-25,41.0666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-02-27,46.1,Saskatoon,Saskatoon,covN2,mixed
2022-03-02,34.4666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-03-04,36.0333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-03-06,32.5666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-03-09,38.1333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-03-11,33.1666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-03-13,28,Saskatoon,Saskatoon,covN2,mixed
2022-03-16,46.3333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-03-18,47.4,Saskatoon,Saskatoon,covN2,mixed
2022-03-20,46.4333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-03-23,19.0333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-03-27,11.25,Saskatoon,Saskatoon,covN2,mixed
2022-03-28,10.6,Saskatoon,Saskatoon,covN2,mixed
2022-03-30,10.9,Saskatoon,Saskatoon,covN2,mixed
2022-04-01,25.425,Saskatoon,Saskatoon,covN2,mixed
2022-04-04,81.1,Saskatoon,Saskatoon,covN2,mixed
2022-04-06,113.933333333333,Saskatoon,Saskatoon,covN2,mixed
2022-04-09,139.833333333333,Saskatoon,Saskatoon,covN2,mixed
2022-04-10,150.825,Saskatoon,Saskatoon,covN2,mixed
2022-04-13,171.266666666667,Saskatoon,Saskatoon,covN2,mixed
2022-04-15,154.6,Saskatoon,Saskatoon,covN2,mixed
2022-04-17,121.133333333333,Saskatoon,Saskatoon,covN2,mixed
2022-04-20,121.766666666667,Saskatoon,Saskatoon,covN2,mixed
2022-04-22,113.366666666667,Saskatoon,Saskatoon,covN2,mixed
2022-04-24,106.9,Saskatoon,Saskatoon,covN2,mixed
2022-04-27,75.6666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-04-29,75.6666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-05-01,75.3333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-05-04,55.7333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-05-06,51.1333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-05-08,56.9,Saskatoon,Saskatoon,covN2,mixed
2022-05-11,53.9666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-05-13,41.7666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-05-15,28.7666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-05-18,29.2666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-05-20,37.0666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-05-22,47.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-05-25,52.7333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-05-27,38.8666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-05-29,20.0666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-06-01,14.4,Saskatoon,Saskatoon,covN2,mixed
2022-06-03,14.0333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-06-05,16.5,Saskatoon,Saskatoon,covN2,mixed
2022-06-08,17.3333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-06-10,16.1333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-06-12,19.2333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-06-15,12.3,Saskatoon,Saskatoon,covN2,mixed
2022-06-17,16.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-06-19,11.0333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-06-22,21.8666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-06-24,19.0666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-06-26,19.7,Saskatoon,Saskatoon,covN2,mixed
2022-06-29,14.5333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-07-01,17.6,Saskatoon,Saskatoon,covN2,mixed
2022-07-03,18.8,Saskatoon,Saskatoon,covN2,mixed
2022-07-07,19.6333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-07-08,15.2666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-07-10,15.3333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-07-13,22.9,Saskatoon,Saskatoon,covN2,mixed
2022-07-22,8.5,Saskatoon,Saskatoon,covN2,mixed
2022-07-24,32.35,Saskatoon,Saskatoon,covN2,mixed
2022-07-27,33.4666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-07-29,34.8666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-07-31,33.1333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-08-03,38.5666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-08-05,36,Saskatoon,Saskatoon,covN2,mixed
2022-08-07,37.4333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-08-10,54.8,Saskatoon,Saskatoon,covN2,mixed
2022-08-12,58.1,Saskatoon,Saskatoon,covN2,mixed
2022-08-14,54.0333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-08-17,44.5,Saskatoon,Saskatoon,covN2,mixed
2022-08-19,53.7666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-08-21,62.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-08-24,77.4666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-08-26,77.0666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-08-28,71.2333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-08-31,56.0666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-09-02,60.6,Saskatoon,Saskatoon,covN2,mixed
2022-09-04,64.4333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-09-07,63.6333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-09-16,105.9,Saskatoon,Saskatoon,covN2,mixed
2022-09-18,110.55,Saskatoon,Saskatoon,covN2,mixed
2022-09-21,102.233333333333,Saskatoon,Saskatoon,covN2,mixed
2022-09-23,78.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-09-25,60.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-09-28,50.1333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-09-30,64.9333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-10-02,65,Saskatoon,Saskatoon,covN2,mixed
2022-10-04,81.65,Saskatoon,Saskatoon,covN2,mixed
2022-10-07,70.6666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-10-09,57.5,Saskatoon,Saskatoon,covN2,mixed
2022-10-12,26.2333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-10-14,33.5666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-10-16,35.6,Saskatoon,Saskatoon,covN2,mixed
2022-10-19,37.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-10-21,42.0333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-10-23,44.5666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-10-26,53.1,Saskatoon,Saskatoon,covN2,mixed
2022-10-28,36.7,Saskatoon,Saskatoon,covN2,mixed
2022-10-30,29.6666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-11-02,10,Saskatoon,Saskatoon,covN2,mixed
2022-11-04,21.7,Saskatoon,Saskatoon,covN2,mixed
2022-11-06,48.5333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-11-09,51.1666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-11-11,52.4333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-11-13,27.1333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-11-16,22,Saskatoon,Saskatoon,covN2,mixed
2022-11-18,13,Saskatoon,Saskatoon,covN2,mixed
2022-11-20,24.8,Saskatoon,Saskatoon,covN2,mixed
2022-11-23,33.5,Saskatoon,Saskatoon,covN2,mixed
2022-11-25,33.5666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-11-27,22.1,Saskatoon,Saskatoon,covN2,mixed
2022-11-30,31.3333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-12-02,38.6333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-12-03,43.6,Saskatoon,Saskatoon,covN2,mixed
2022-12-07,49.9333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-12-09,38.0666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-12-11,20.5,Saskatoon,Saskatoon,covN2,mixed
2022-12-14,34.5333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-12-16,65.5333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-12-18,103.6,Saskatoon,Saskatoon,covN2,mixed
2022-12-21,93.8666666666667,Saskatoon,Saskatoon,covN2,mixed
2022-12-23,83.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2022-12-24,75.025,Saskatoon,Saskatoon,covN2,mixed
2022-12-30,62.95,Saskatoon,Saskatoon,covN2,mixed
2023-01-01,70.5,Saskatoon,Saskatoon,covN2,mixed
2023-01-04,55.8333333333333,Saskatoon,Saskatoon,covN2,mixed
2023-01-06,37.4666666666667,Saskatoon,Saskatoon,covN2,mixed
2023-01-08,16.2333333333333,Saskatoon,Saskatoon,covN2,mixed
2023-01-11,61.7333333333333,Saskatoon,Saskatoon,covN2,mixed
2023-01-13,57.7666666666667,Saskatoon,Saskatoon,covN2,mixed
2023-01-18,13.15,Saskatoon,Saskatoon,covN2,mixed
2023-01-20,38.2,Saskatoon,Saskatoon,covN2,mixed
2023-01-22,34.5333333333333,Saskatoon,Saskatoon,covN2,mixed
2023-01-25,32.6666666666667,Saskatoon,Saskatoon,covN2,mixed
2023-01-27,24.1666666666667,Saskatoon,Saskatoon,covN2,mixed
2023-01-29,25.6333333333333,Saskatoon,Saskatoon,covN2,mixed
2023-02-01,48.1666666666667,Saskatoon,Saskatoon,covN2,mixed
2023-02-03,46.0333333333333,Saskatoon,Saskatoon,covN2,mixed
2023-02-05,56.6,Saskatoon,Saskatoon,covN2,mixed
2023-02-08,58.7333333333333,Saskatoon,Saskatoon,covN2,mixed
2023-02-10,56.5666666666667,Saskatoon,Saskatoon,covN2,mixed
2023-02-12,66.9333333333333,Saskatoon,Saskatoon,covN2,mixed
2023-02-15,69.8666666666667,Saskatoon,Saskatoon,covN2,mixed
2023-02-17,85.6,Saskatoon,Saskatoon,covN2,mixed
2023-02-19,82.2,Saskatoon,Saskatoon,covN2,mixed
2023-02-22,79.9,Saskatoon,Saskatoon,covN2,mixed
2023-02-24,100.433333333333,Saskatoon,Saskatoon,covN2,mixed
2023-02-26,100.4,Saskatoon,Saskatoon,covN2,mixed
2023-03-01,86.6333333333333,Saskatoon,Saskatoon,covN2,mixed
2021-04-13,63.30178,Regina,Regina,covN2,solid
2021-04-18,51.51967,Regina,Regina,covN2,solid
2021-04-20,102.5544575,Regina,Regina,covN2,solid
2021-04-25,112.1076575,Regina,Regina,covN2,solid
2021-04-27,45.877175,Regina,Regina,covN2,solid
2021-05-02,27.451245,Regina,Regina,covN2,solid
2021-05-04,25.7960675,Regina,Regina,covN2,solid
2021-05-09,39.115895,Regina,Regina,covN2,solid
2021-05-11,37.7570775,Regina,Regina,covN2,solid
2021-05-16,17.7493625,Regina,Regina,covN2,solid
2021-05-18,13.350605,Regina,Regina,covN2,solid
2021-05-23,18.459065,Regina,Regina,covN2,solid
2021-05-25,13.3289775,Regina,Regina,covN2,solid
2021-05-30,9.18571,Regina,Regina,covN2,solid
2021-06-01,12.300785,Regina,Regina,covN2,solid
2021-06-06,11.7926375,Regina,Regina,covN2,solid
2021-06-08,12.9225075,Regina,Regina,covN2,solid
2021-06-13,17.65168,Regina,Regina,covN2,solid
2021-06-15,14.067375,Regina,Regina,covN2,solid
2021-06-20,15.9365525,Regina,Regina,covN2,solid
2021-06-22,17.39055,Regina,Regina,covN2,solid
2021-06-27,8.6442925,Regina,Regina,covN2,solid
2021-06-29,5.4718875,Regina,Regina,covN2,solid
2021-07-05,5.4781025,Regina,Regina,covN2,solid
2021-07-07,6.80788,Regina,Regina,covN2,solid
2021-07-12,9.1832075,Regina,Regina,covN2,solid
2021-07-14,6.7772875,Regina,Regina,covN2,solid
2021-07-21,5.3314425,Regina,Regina,covN2,solid
2021-07-26,4.91330875,Regina,Regina,covN2,solid
2021-07-28,5.3518575,Regina,Regina,covN2,solid
2021-08-02,5.81371,Regina,Regina,covN2,solid
2021-08-04,5.31297,Regina,Regina,covN2,solid
2021-08-09,4.10353,Regina,Regina,covN2,solid
2021-08-11,4.02849,Regina,Regina,covN2,solid
2021-08-16,7.72527,Regina,Regina,covN2,solid
2021-08-18,39.9677575,Regina,Regina,covN2,solid
2021-08-23,38.4837675,Regina,Regina,covN2,solid
2021-08-25,7.23478,Regina,Regina,covN2,solid
2021-08-30,9.19937,Regina,Regina,covN2,solid
2021-09-01,56.462535,Regina,Regina,covN2,solid
2021-09-08,21.0149,Regina,Regina,covN2,solid
2021-09-13,28.0943,Regina,Regina,covN2,solid
2021-09-15,27.2359525,Regina,Regina,covN2,solid
2021-09-20,30.0126525,Regina,Regina,covN2,solid
2021-09-22,35.5771175,Regina,Regina,covN2,solid
2021-09-27,55.303025,Regina,Regina,covN2,solid
2021-09-29,104.212215,Regina,Regina,covN2,solid
2021-10-04,117.0918525,Regina,Regina,covN2,solid
2021-10-06,82.77772,Regina,Regina,covN2,solid
2021-10-13,9.7855,Regina,Regina,covN2,solid
2021-10-18,48.3620325,Regina,Regina,covN2,solid
2021-10-20,70.81561,Regina,Regina,covN2,solid
2021-10-25,39.86641,Regina,Regina,covN2,solid
2021-10-27,64.9209075,Regina,Regina,covN2,solid
2021-11-01,64.17509,Regina,Regina,covN2,solid
2021-11-03,17.2931525,Regina,Regina,covN2,solid
2021-11-08,19.3903125,Regina,Regina,covN2,solid
2021-11-10,21.4564925,Regina,Regina,covN2,solid
2021-11-15,23.4791475,Regina,Regina,covN2,solid
2021-11-22,11.3503,Regina,Regina,covN2,solid
2021-11-24,14.0953,Regina,Regina,covN2,solid
2021-11-29,8.92015,Regina,Regina,covN2,solid
2021-12-06,6.62207,Regina,Regina,covN2,solid
2021-12-08,17.2065475,Regina,Regina,covN2,solid
2021-12-13,19.189495,Regina,Regina,covN2,solid
2021-12-15,17.89391,Regina,Regina,covN2,solid
2021-12-20,19.296055,Regina,Regina,covN2,solid
2021-12-22,14.3636775,Regina,Regina,covN2,solid
2021-12-29,69.85237,Regina,Regina,covN2,solid
2022-01-03,57.6722225,Regina,Regina,covN2,solid
2022-01-05,67.281235,Regina,Regina,covN2,solid
2022-01-09,82.138835,Regina,Regina,covN2,solid
2022-01-12,112.3783525,Regina,Regina,covN2,solid
2022-01-17,161.55142,Regina,Regina,covN2,solid
2022-01-19,229.8970975,Regina,Regina,covN2,solid
2022-01-24,212.284485,Regina,Regina,covN2,solid
2022-01-26,143.5481225,Regina,Regina,covN2,solid
2022-01-30,102.720953333333,Regina,Regina,covN2,solid
2022-02-01,64.2074233333333,Regina,Regina,covN2,solid
2022-02-06,67.71141,Regina,Regina,covN2,solid
2022-02-08,68.4305875,Regina,Regina,covN2,solid
2022-02-13,45.440765,Regina,Regina,covN2,solid
2022-02-15,30.9132275,Regina,Regina,covN2,solid
2022-02-23,38.236745,Regina,Regina,covN2,solid
2022-02-27,41.3593,Regina,Regina,covN2,solid
2022-03-01,52.1652466666667,Regina,Regina,covN2,solid
2022-03-07,50.4662925,Regina,Regina,covN2,solid
2022-03-08,34.7467675,Regina,Regina,covN2,solid
2022-03-13,34.159885,Regina,Regina,covN2,solid
2022-03-15,38.5610575,Regina,Regina,covN2,solid
2022-03-20,41.98693,Regina,Regina,covN2,solid
2022-03-22,34.6364275,Regina,Regina,covN2,solid
2022-03-27,37.54993,Regina,Regina,covN2,solid
2022-03-29,42.9000575,Regina,Regina,covN2,solid
2022-04-03,34.4024175,Regina,Regina,covN2,solid
2022-04-10,213.03183,Regina,Regina,covN2,solid
2022-04-12,245.04314,Regina,Regina,covN2,solid
2022-04-19,108.182885,Regina,Regina,covN2,solid
2022-04-24,194.594595,Regina,Regina,covN2,solid
2022-04-26,190.871235,Regina,Regina,covN2,solid
2022-05-01,97.2173025,Regina,Regina,covN2,solid
2022-05-03,86.419885,Regina,Regina,covN2,solid
2022-05-08,60.86708,Regina,Regina,covN2,solid
2022-05-10,42.49508,Regina,Regina,covN2,solid
2022-05-15,35.07413,Regina,Regina,covN2,solid
2022-05-17,37.7573275,Regina,Regina,covN2,solid
2022-05-24,70.27728,Regina,Regina,covN2,solid
2022-05-29,51.8168025,Regina,Regina,covN2,solid
2022-05-31,43.6907925,Regina,Regina,covN2,solid
2022-06-05,52.235885,Regina,Regina,covN2,solid
2022-06-07,46.199605,Regina,Regina,covN2,solid
2022-06-12,31.439645,Regina,Regina,covN2,solid
2022-06-14,16.697035,Regina,Regina,covN2,solid
2022-06-19,13.9017475,Regina,Regina,covN2,solid
2022-06-21,21.05763,Regina,Regina,covN2,solid
2022-06-26,17.3219175,Regina,Regina,covN2,solid
2022-06-28,37.5731725,Regina,Regina,covN2,solid
2022-07-03,51.55352,Regina,Regina,covN2,solid
2022-07-05,99.2305725,Regina,Regina,covN2,solid
2022-07-10,88.5757575,Regina,Regina,covN2,solid
2022-07-24,45.876125,Regina,Regina,covN2,solid
2022-07-26,46.805545,Regina,Regina,covN2,solid
2022-08-02,15.68925,Regina,Regina,covN2,solid
2022-08-07,14.2265925,Regina,Regina,covN2,solid
2022-08-15,31.382785,Regina,Regina,covN2,solid
2022-08-16,24.6058875,Regina,Regina,covN2,solid
2022-08-21,27.03121,Regina,Regina,covN2,solid
2022-08-23,31.4025975,Regina,Regina,covN2,solid
2022-08-28,71.1020625,Regina,Regina,covN2,solid
2022-08-30,86.8526675,Regina,Regina,covN2,solid
2022-09-06,31.714585,Regina,Regina,covN2,solid
2022-09-11,26.0269675,Regina,Regina,covN2,solid
2022-09-19,31.36221,Regina,Regina,covN2,solid
2022-09-21,34.77558,Regina,Regina,covN2,solid
2022-09-25,39.1301383333333,Regina,Regina,covN2,solid
2022-09-27,44.752535,Regina,Regina,covN2,solid
2022-10-03,60.25764,Regina,Regina,covN2,solid
2022-10-04,61.775905,Regina,Regina,covN2,solid
2022-10-12,127.60222,Regina,Regina,covN2,solid
2022-10-17,99.3347425,Regina,Regina,covN2,solid
2022-10-18,93.766045,Regina,Regina,covN2,solid
2022-10-24,59.601545,Regina,Regina,covN2,solid
2022-10-25,33.167995,Regina,Regina,covN2,solid
2022-10-30,64.2417333333333,Regina,Regina,covN2,solid
2022-11-02,262.4881225,Regina,Regina,covN2,solid
2022-11-07,230.9723975,Regina,Regina,covN2,solid
2022-11-09,61.5086325,Regina,Regina,covN2,solid
2022-11-13,65.5459966666667,Regina,Regina,covN2,solid
2022-11-15,74.143805,Regina,Regina,covN2,solid
2022-11-20,88.4330225,Regina,Regina,covN2,solid
2022-11-22,63.5238975,Regina,Regina,covN2,solid
2022-11-27,43.8641575,Regina,Regina,covN2,solid
2022-11-29,72.5122375,Regina,Regina,covN2,solid
2022-12-05,59.3171975,Regina,Regina,covN2,solid
2022-12-06,24.0096775,Regina,Regina,covN2,solid
2022-12-11,22.5312316666667,Regina,Regina,covN2,solid
2022-12-13,36.5318425,Regina,Regina,covN2,solid
