Date,seven_day_rolling_avg,Location,region,measureid,fractionid
2021-01-27,2.33333333333333,Halifax Dartmouth,Halifax,covN2,solid
2021-01-29,2.33333333333333,Halifax Dartmouth,Halifax,covN2,solid
2021-02-01,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-02-03,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-02-05,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-02-08,2.33333333333333,Halifax Dartmouth,Halifax,covN2,solid
2021-02-10,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-02-12,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-02-15,1,Halifax Dartmouth,Halifax,covN2,solid
2021-02-17,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-02-19,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-02-22,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-02-24,1,Halifax Dartmouth,Halifax,covN2,solid
2021-02-26,1,Halifax Dartmouth,Halifax,covN2,solid
2021-03-01,1,Halifax Dartmouth,Halifax,covN2,solid
2021-03-03,1,Halifax Dartmouth,Halifax,covN2,solid
2021-03-05,1,Halifax Dartmouth,Halifax,covN2,solid
2021-03-08,1,Halifax Dartmouth,Halifax,covN2,solid
2021-03-10,1,Halifax Dartmouth,Halifax,covN2,solid
2021-03-12,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-03-15,2.50007333333333,Halifax Dartmouth,Halifax,covN2,solid
2021-03-17,3.16674,Halifax Dartmouth,Halifax,covN2,solid
2021-03-19,3.16674,Halifax Dartmouth,Halifax,covN2,solid
2021-03-22,5.03559833333333,Halifax Dartmouth,Halifax,covN2,solid
2021-03-24,6.904585,Halifax Dartmouth,Halifax,covN2,solid
2021-03-26,10.7911233333333,Halifax Dartmouth,Halifax,covN2,solid
2021-03-29,8.755525,Halifax Dartmouth,Halifax,covN2,solid
2021-03-31,6.21987166666667,Halifax Dartmouth,Halifax,covN2,solid
2021-04-05,1,Halifax Dartmouth,Halifax,covN2,solid
2021-04-07,1,Halifax Dartmouth,Halifax,covN2,solid
2021-04-12,2,Halifax Dartmouth,Halifax,covN2,solid
2021-04-14,3,Halifax Dartmouth,Halifax,covN2,solid
2021-04-19,4.25863,Halifax Dartmouth,Halifax,covN2,solid
2021-04-21,6.9442975,Halifax Dartmouth,Halifax,covN2,solid
2021-04-26,16.1123375,Halifax Dartmouth,Halifax,covN2,solid
2021-04-28,26.9279475,Halifax Dartmouth,Halifax,covN2,solid
2021-05-03,38.40005,Halifax Dartmouth,Halifax,covN2,solid
2021-05-05,56.30516,Halifax Dartmouth,Halifax,covN2,solid
2021-05-10,41.494375,Halifax Dartmouth,Halifax,covN2,solid
2021-05-12,37.9185925,Halifax Dartmouth,Halifax,covN2,solid
2021-05-17,43.828865,Halifax Dartmouth,Halifax,covN2,solid
2021-05-19,19.8887725,Halifax Dartmouth,Halifax,covN2,solid
2021-05-24,10.904675,Halifax Dartmouth,Halifax,covN2,solid
2021-05-26,9.0103425,Halifax Dartmouth,Halifax,covN2,solid
2021-05-31,4.99618,Halifax Dartmouth,Halifax,covN2,solid
2021-06-02,3.366735,Halifax Dartmouth,Halifax,covN2,solid
2021-06-07,5.10094,Halifax Dartmouth,Halifax,covN2,solid
2021-06-09,8.56606,Halifax Dartmouth,Halifax,covN2,solid
2021-06-14,7.87677,Halifax Dartmouth,Halifax,covN2,solid
2021-06-16,4.64739,Halifax Dartmouth,Halifax,covN2,solid
2021-06-21,3.602475,Halifax Dartmouth,Halifax,covN2,solid
2021-06-23,3,Halifax Dartmouth,Halifax,covN2,solid
2021-06-28,2,Halifax Dartmouth,Halifax,covN2,solid
2021-06-30,1,Halifax Dartmouth,Halifax,covN2,solid
2021-07-05,1,Halifax Dartmouth,Halifax,covN2,solid
2021-07-07,1,Halifax Dartmouth,Halifax,covN2,solid
2021-07-12,1,Halifax Dartmouth,Halifax,covN2,solid
2021-07-14,1,Halifax Dartmouth,Halifax,covN2,solid
2021-07-19,1,Halifax Dartmouth,Halifax,covN2,solid
2021-07-22,1,Halifax Dartmouth,Halifax,covN2,solid
2021-07-26,2,Halifax Dartmouth,Halifax,covN2,solid
2021-07-28,1.66666666666667,Halifax Dartmouth,Halifax,covN2,solid
2021-08-02,1,Halifax Dartmouth,Halifax,covN2,solid
2021-08-04,1,Halifax Dartmouth,Halifax,covN2,solid
2021-08-09,1,Halifax Dartmouth,Halifax,covN2,solid
2021-08-11,3.091135,Halifax Dartmouth,Halifax,covN2,solid
2021-08-16,4.091135,Halifax Dartmouth,Halifax,covN2,solid
2021-08-18,3.51036,Halifax Dartmouth,Halifax,covN2,solid
2021-08-23,3.51036,Halifax Dartmouth,Halifax,covN2,solid
2021-08-25,3,Halifax Dartmouth,Halifax,covN2,solid
2021-08-30,3,Halifax Dartmouth,Halifax,covN2,solid
2021-09-01,2,Halifax Dartmouth,Halifax,covN2,solid
2021-09-06,2,Halifax Dartmouth,Halifax,covN2,solid
2021-09-08,3,Halifax Dartmouth,Halifax,covN2,solid
2021-09-13,4.75068,Halifax Dartmouth,Halifax,covN2,solid
2021-09-15,7.041985,Halifax Dartmouth,Halifax,covN2,solid
2021-09-20,12.47651,Halifax Dartmouth,Halifax,covN2,solid
2021-09-22,14.9582675,Halifax Dartmouth,Halifax,covN2,solid
2021-09-27,8.20739,Halifax Dartmouth,Halifax,covN2,solid
2021-09-29,4.7057625,Halifax Dartmouth,Halifax,covN2,solid
2021-10-04,6.44789,Halifax Dartmouth,Halifax,covN2,solid
2021-10-06,8.68942,Halifax Dartmouth,Halifax,covN2,solid
2021-10-11,7.826985,Halifax Dartmouth,Halifax,covN2,solid
2021-10-13,6.97103,Halifax Dartmouth,Halifax,covN2,solid
2021-10-18,16.41047,Halifax Dartmouth,Halifax,covN2,solid
2021-10-20,18.079455,Halifax Dartmouth,Halifax,covN2,solid
2021-10-25,7.325995,Halifax Dartmouth,Halifax,covN2,solid
2021-10-27,6.8263725,Halifax Dartmouth,Halifax,covN2,solid
2021-11-01,6.8263725,Halifax Dartmouth,Halifax,covN2,solid
2021-11-03,3,Halifax Dartmouth,Halifax,covN2,solid
2021-11-08,3,Halifax Dartmouth,Halifax,covN2,solid
2021-11-10,3.8754175,Halifax Dartmouth,Halifax,covN2,solid
2021-11-15,3.8754175,Halifax Dartmouth,Halifax,covN2,solid
2021-11-17,2,Halifax Dartmouth,Halifax,covN2,solid
2021-11-22,16.6759875,Halifax Dartmouth,Halifax,covN2,solid
2021-11-24,19.48908,Halifax Dartmouth,Halifax,covN2,solid
2021-11-29,5.849475,Halifax Dartmouth,Halifax,covN2,solid
2021-12-01,5.3240625,Halifax Dartmouth,Halifax,covN2,solid
2021-12-06,3.28768,Halifax Dartmouth,Halifax,covN2,solid
2021-12-09,2,Halifax Dartmouth,Halifax,covN2,solid
2021-12-13,3.71716,Halifax Dartmouth,Halifax,covN2,solid
2021-12-15,6.809355,Halifax Dartmouth,Halifax,covN2,solid
2021-12-20,12.6081,Halifax Dartmouth,Halifax,covN2,solid
2021-12-22,13.59571,Halifax Dartmouth,Halifax,covN2,solid
2021-12-27,42.32235,Halifax Dartmouth,Halifax,covN2,solid
2021-12-29,116.148805,Halifax Dartmouth,Halifax,covN2,solid
2022-01-03,169.75168,Halifax Dartmouth,Halifax,covN2,solid
2022-01-05,122.3690575,Halifax Dartmouth,Halifax,covN2,solid
2022-01-10,61.847235,Halifax Dartmouth,Halifax,covN2,solid
