Date,seven_day_rolling_avg,Location,region,measureid,fractionid
2022-03-08,15.849875,Toronto Highland Creek,Toronto,covN2,solid
2022-03-13,11.8108175,Toronto Highland Creek,Toronto,covN2,solid
2022-03-15,45.8998,Toronto Highland Creek,Toronto,covN2,solid
2022-03-20,46.8748275,Toronto Highland Creek,Toronto,covN2,solid
2022-03-22,12.1638025,Toronto Highland Creek,Toronto,covN2,solid
2022-03-27,34.745565,Toronto Highland Creek,Toronto,covN2,solid
2022-03-29,73.855415,Toronto Highland Creek,Toronto,covN2,solid
2022-04-03,85.5984925,Toronto Highland Creek,Toronto,covN2,solid
2022-04-05,121.083305,Toronto Highland Creek,Toronto,covN2,solid
2022-04-10,152.9750225,Toronto Highland Creek,Toronto,covN2,solid
2022-04-12,264.1559725,Toronto Highland Creek,Toronto,covN2,solid
2022-04-17,258.349805,Toronto Highland Creek,Toronto,covN2,solid
2022-04-19,174.5011775,Toronto Highland Creek,Toronto,covN2,solid
2022-04-24,238.7557625,Toronto Highland Creek,Toronto,covN2,solid
2022-04-26,276.3698725,Toronto Highland Creek,Toronto,covN2,solid
2022-05-01,287.51874,Toronto Highland Creek,Toronto,covN2,solid
2022-05-03,250.8646275,Toronto Highland Creek,Toronto,covN2,solid
2022-05-08,161.906585,Toronto Highland Creek,Toronto,covN2,solid
2022-05-10,95.8351575,Toronto Highland Creek,Toronto,covN2,solid
2022-05-15,176.2605875,Toronto Highland Creek,Toronto,covN2,solid
2022-05-22,34.80944,Toronto Highland Creek,Toronto,covN2,solid
2022-05-24,50.8783325,Toronto Highland Creek,Toronto,covN2,solid
2022-05-29,68.135905,Toronto Highland Creek,Toronto,covN2,solid
2022-05-31,105.40584,Toronto Highland Creek,Toronto,covN2,solid
2022-06-05,183.2465425,Toronto Highland Creek,Toronto,covN2,solid
2022-06-07,186.1446825,Toronto Highland Creek,Toronto,covN2,solid
2022-06-12,81.4854075,Toronto Highland Creek,Toronto,covN2,solid
2022-06-14,14.1480625,Toronto Highland Creek,Toronto,covN2,solid
2022-06-19,38.867685,Toronto Highland Creek,Toronto,covN2,solid
2022-06-21,45.083685,Toronto Highland Creek,Toronto,covN2,solid
2022-06-26,47.7887225,Toronto Highland Creek,Toronto,covN2,solid
2022-06-28,86.3445025,Toronto Highland Creek,Toronto,covN2,solid
2022-07-03,127.08192,Toronto Highland Creek,Toronto,covN2,solid
2022-07-05,181.576165,Toronto Highland Creek,Toronto,covN2,solid
2022-07-10,139.652375,Toronto Highland Creek,Toronto,covN2,solid
2022-07-12,92.6501475,Toronto Highland Creek,Toronto,covN2,solid
2022-07-17,141.566965,Toronto Highland Creek,Toronto,covN2,solid
2022-07-19,158.157205,Toronto Highland Creek,Toronto,covN2,solid
2022-07-24,115.3596875,Toronto Highland Creek,Toronto,covN2,solid
2022-07-26,144.2667375,Toronto Highland Creek,Toronto,covN2,solid
2022-07-31,134.1440075,Toronto Highland Creek,Toronto,covN2,solid
2022-08-02,51.44704,Toronto Highland Creek,Toronto,covN2,solid
2022-08-07,30.1038725,Toronto Highland Creek,Toronto,covN2,solid
2022-08-09,24.16465,Toronto Highland Creek,Toronto,covN2,solid
2022-08-15,29.1834975,Toronto Highland Creek,Toronto,covN2,solid
2022-08-16,28.7981375,Toronto Highland Creek,Toronto,covN2,solid
2022-08-21,29.340535,Toronto Highland Creek,Toronto,covN2,solid
2022-08-23,29.533665,Toronto Highland Creek,Toronto,covN2,solid
2022-08-28,40.07241,Toronto Highland Creek,Toronto,covN2,solid
2022-08-30,35.817615,Toronto Highland Creek,Toronto,covN2,solid
2022-09-18,35.224205,Toronto Highland Creek,Toronto,covN2,solid
2022-09-21,40.612265,Toronto Highland Creek,Toronto,covN2,solid
2022-09-25,30.4911325,Toronto Highland Creek,Toronto,covN2,solid
2022-09-27,30.08088,Toronto Highland Creek,Toronto,covN2,solid
2022-10-02,55.32521,Toronto Highland Creek,Toronto,covN2,solid
2022-10-04,81.604655,Toronto Highland Creek,Toronto,covN2,solid
2022-10-09,72.2247525,Toronto Highland Creek,Toronto,covN2,solid
2022-10-11,153.3624525,Toronto Highland Creek,Toronto,covN2,solid
2022-10-16,219.073965,Toronto Highland Creek,Toronto,covN2,solid
2022-10-23,150.875775,Toronto Highland Creek,Toronto,covN2,solid
2022-10-25,133.9714,Toronto Highland Creek,Toronto,covN2,solid
2022-10-30,104.7819175,Toronto Highland Creek,Toronto,covN2,solid
2022-11-01,290.6582775,Toronto Highland Creek,Toronto,covN2,solid
2022-11-06,269.7008425,Toronto Highland Creek,Toronto,covN2,solid
2022-11-08,44.1300375,Toronto Highland Creek,Toronto,covN2,solid
2022-11-13,70.7503675,Toronto Highland Creek,Toronto,covN2,solid
2022-11-15,79.0932375,Toronto Highland Creek,Toronto,covN2,solid
2022-11-20,78.423435,Toronto Highland Creek,Toronto,covN2,solid
2022-11-22,106.7712575,Toronto Highland Creek,Toronto,covN2,solid
2022-11-27,79.96348,Toronto Highland Creek,Toronto,covN2,solid
2022-11-29,141.6780975,Toronto Highland Creek,Toronto,covN2,solid
2022-12-04,130.5153975,Toronto Highland Creek,Toronto,covN2,solid
2022-12-06,40.2602175,Toronto Highland Creek,Toronto,covN2,solid
2022-12-11,224.0143775,Toronto Highland Creek,Toronto,covN2,solid
2022-12-13,242.4578575,Toronto Highland Creek,Toronto,covN2,solid
2022-12-18,118.3384675,Toronto Highland Creek,Toronto,covN2,solid
2022-12-20,168.9331625,Toronto Highland Creek,Toronto,covN2,solid
2022-12-25,159.758525,Toronto Highland Creek,Toronto,covN2,solid
2022-12-27,135.42602,Toronto Highland Creek,Toronto,covN2,solid
2023-01-01,196.5334525,Toronto Highland Creek,Toronto,covN2,solid
2023-01-03,166.2407875,Toronto Highland Creek,Toronto,covN2,solid
2023-01-08,71.31596,Toronto Highland Creek,Toronto,covN2,solid
2023-01-10,199.9252525,Toronto Highland Creek,Toronto,covN2,solid
2023-01-15,244.0978075,Toronto Highland Creek,Toronto,covN2,solid
2023-01-17,119.0276825,Toronto Highland Creek,Toronto,covN2,solid
2023-01-22,84.7528175,Toronto Highland Creek,Toronto,covN2,solid
2023-01-24,68.277725,Toronto Highland Creek,Toronto,covN2,solid
2023-01-29,44.778815,Toronto Highland Creek,Toronto,covN2,solid
2023-01-31,54.8175525,Toronto Highland Creek,Toronto,covN2,solid
2023-02-05,51.719065,Toronto Highland Creek,Toronto,covN2,solid
2023-02-07,58.7016675,Toronto Highland Creek,Toronto,covN2,solid
2023-02-12,54.728045,Toronto Highland Creek,Toronto,covN2,solid
2023-02-14,39.510065,Toronto Highland Creek,Toronto,covN2,solid
2023-02-19,53.1875225,Toronto Highland Creek,Toronto,covN2,solid
2023-02-21,66.31356,Toronto Highland Creek,Toronto,covN2,solid
2023-02-23,75.4806016666667,Toronto Highland Creek,Toronto,covN2,solid
2023-02-28,92.22911,Toronto Highland Creek,Toronto,covN2,solid
2023-03-05,57.370145,Toronto Highland Creek,Toronto,covN2,solid
2023-03-07,32.6102575,Toronto Highland Creek,Toronto,covN2,solid
2023-03-12,99.9456075,Toronto Highland Creek,Toronto,covN2,solid
2020-11-05,48.94275,Toronto Humber,Toronto,covN2,solid
2020-11-09,55.59841,Toronto Humber,Toronto,covN2,solid
2020-11-12,36.1208775,Toronto Humber,Toronto,covN2,solid
2020-11-16,26.4819775,Toronto Humber,Toronto,covN2,solid
2020-11-19,24.7458475,Toronto Humber,Toronto,covN2,solid
2020-11-23,9.6787625,Toronto Humber,Toronto,covN2,solid
2020-11-26,38.5684025,Toronto Humber,Toronto,covN2,solid
2020-11-30,44.1025575,Toronto Humber,Toronto,covN2,solid
2020-12-03,82.85176,Toronto Humber,Toronto,covN2,solid
2020-12-06,77.189585,Toronto Humber,Toronto,covN2,solid
2020-12-08,89.24176,Toronto Humber,Toronto,covN2,solid
2020-12-10,63.3157433333333,Toronto Humber,Toronto,covN2,solid
2020-12-13,97.42207,Toronto Humber,Toronto,covN2,solid
2020-12-15,109.860943333333,Toronto Humber,Toronto,covN2,solid
2020-12-17,150.728733333333,Toronto Humber,Toronto,covN2,solid
2020-12-20,115.908426666667,Toronto Humber,Toronto,covN2,solid
2020-12-21,104.10489875,Toronto Humber,Toronto,covN2,solid
2020-12-22,102.53171125,Toronto Humber,Toronto,covN2,solid
2021-01-12,111.45349,Toronto Humber,Toronto,covN2,solid
2021-01-14,108.2797475,Toronto Humber,Toronto,covN2,solid
2021-01-17,115.922801666667,Toronto Humber,Toronto,covN2,solid
2021-01-21,104.956145,Toronto Humber,Toronto,covN2,solid
2021-01-28,150.87963,Toronto Humber,Toronto,covN2,solid
2021-01-31,134.545815,Toronto Humber,Toronto,covN2,solid
2021-02-02,117.401,Toronto Humber,Toronto,covN2,solid
2021-02-04,90.1163183333333,Toronto Humber,Toronto,covN2,solid
2021-02-07,60.3026316666667,Toronto Humber,Toronto,covN2,solid
2021-02-09,62.2032066666667,Toronto Humber,Toronto,covN2,solid
2021-02-11,71.1729416666667,Toronto Humber,Toronto,covN2,solid
2021-02-14,73.7964783333333,Toronto Humber,Toronto,covN2,solid
2021-02-16,59.1241533333333,Toronto Humber,Toronto,covN2,solid
2021-02-18,45.1001166666667,Toronto Humber,Toronto,covN2,solid
2021-02-22,60.1254283333333,Toronto Humber,Toronto,covN2,solid
2021-02-23,53.5188183333333,Toronto Humber,Toronto,covN2,solid
2021-02-25,46.99107,Toronto Humber,Toronto,covN2,solid
2021-02-28,44.06363625,Toronto Humber,Toronto,covN2,solid
2021-03-02,30.50389,Toronto Humber,Toronto,covN2,solid
2021-03-04,27.8607566666667,Toronto Humber,Toronto,covN2,solid
2021-03-07,22.9957583333333,Toronto Humber,Toronto,covN2,solid
2021-03-09,23.3747816666667,Toronto Humber,Toronto,covN2,solid
2021-03-11,32.0339833333333,Toronto Humber,Toronto,covN2,solid
2021-03-14,35.367115,Toronto Humber,Toronto,covN2,solid
2021-03-16,42.813805,Toronto Humber,Toronto,covN2,solid
2021-03-18,43.64671,Toronto Humber,Toronto,covN2,solid
2021-03-21,50.8411283333333,Toronto Humber,Toronto,covN2,solid
2021-03-23,130.40899,Toronto Humber,Toronto,covN2,solid
2021-03-25,142.369623333333,Toronto Humber,Toronto,covN2,solid
2021-03-28,142.036531666667,Toronto Humber,Toronto,covN2,solid
2021-03-30,75.03474,Toronto Humber,Toronto,covN2,solid
2021-04-01,76.0258116666667,Toronto Humber,Toronto,covN2,solid
2021-04-04,121.790778333333,Toronto Humber,Toronto,covN2,solid
2021-04-06,124.042175,Toronto Humber,Toronto,covN2,solid
2021-04-08,134.467781666667,Toronto Humber,Toronto,covN2,solid
2021-04-11,97.9284883333333,Toronto Humber,Toronto,covN2,solid
2021-04-13,90.1932583333333,Toronto Humber,Toronto,covN2,solid
2021-04-15,101.714756666667,Toronto Humber,Toronto,covN2,solid
2021-04-18,101.847755,Toronto Humber,Toronto,covN2,solid
2021-04-20,329.240763333333,Toronto Humber,Toronto,covN2,solid
2021-04-22,373.168963333333,Toronto Humber,Toronto,covN2,solid
2021-04-25,593.539298333333,Toronto Humber,Toronto,covN2,solid
2021-04-27,385.767223333333,Toronto Humber,Toronto,covN2,solid
2021-04-29,342.314328333333,Toronto Humber,Toronto,covN2,solid
2021-05-02,128.424015,Toronto Humber,Toronto,covN2,solid
2021-05-04,230.341583333333,Toronto Humber,Toronto,covN2,solid
2021-05-09,268.89485,Toronto Humber,Toronto,covN2,solid
2021-05-11,100.77811,Toronto Humber,Toronto,covN2,solid
2021-05-16,71.18915,Toronto Humber,Toronto,covN2,solid
2021-05-18,79.583035,Toronto Humber,Toronto,covN2,solid
2021-05-23,63.1953725,Toronto Humber,Toronto,covN2,solid
2021-05-25,28.8963825,Toronto Humber,Toronto,covN2,solid
2021-05-30,49.914795,Toronto Humber,Toronto,covN2,solid
2021-06-01,49.202005,Toronto Humber,Toronto,covN2,solid
2021-06-06,25.2568075,Toronto Humber,Toronto,covN2,solid
2021-06-10,6.458235,Toronto Humber,Toronto,covN2,solid
2021-06-13,18.2977875,Toronto Humber,Toronto,covN2,solid
2021-06-15,25.246285,Toronto Humber,Toronto,covN2,solid
2021-06-20,23.0571625,Toronto Humber,Toronto,covN2,solid
2021-06-22,6.3893375,Toronto Humber,Toronto,covN2,solid
2021-06-27,5.79085,Toronto Humber,Toronto,covN2,solid
2021-06-29,4.387035,Toronto Humber,Toronto,covN2,solid
2021-07-04,3,Toronto Humber,Toronto,covN2,solid
2021-07-06,26.905425,Toronto Humber,Toronto,covN2,solid
2021-07-11,26.905425,Toronto Humber,Toronto,covN2,solid
2021-07-15,4.35664,Toronto Humber,Toronto,covN2,solid
2021-07-18,7.0812675,Toronto Humber,Toronto,covN2,solid
2021-07-20,7.69864,Toronto Humber,Toronto,covN2,solid
2021-07-25,9.050265,Toronto Humber,Toronto,covN2,solid
2021-08-01,10.12524,Toronto Humber,Toronto,covN2,solid
2021-08-03,13.3724025,Toronto Humber,Toronto,covN2,solid
2021-08-08,14.6162175,Toronto Humber,Toronto,covN2,solid
2021-08-10,13.2852625,Toronto Humber,Toronto,covN2,solid
2021-08-15,38.9062575,Toronto Humber,Toronto,covN2,solid
2021-08-17,47.2718675,Toronto Humber,Toronto,covN2,solid
2021-08-22,26.402865,Toronto Humber,Toronto,covN2,solid
2021-08-24,22.136715,Toronto Humber,Toronto,covN2,solid
2021-08-29,19.0355125,Toronto Humber,Toronto,covN2,solid
2021-09-12,19.01247,Toronto Humber,Toronto,covN2,solid
2021-09-14,18.305735,Toronto Humber,Toronto,covN2,solid
2021-09-19,27.00069,Toronto Humber,Toronto,covN2,solid
2021-09-21,33.4577125,Toronto Humber,Toronto,covN2,solid
2021-09-26,24.83108,Toronto Humber,Toronto,covN2,solid
2021-09-28,18.0428425,Toronto Humber,Toronto,covN2,solid
2021-10-03,17.5833325,Toronto Humber,Toronto,covN2,solid
2021-10-05,15.804225,Toronto Humber,Toronto,covN2,solid
2021-10-10,9.9070675,Toronto Humber,Toronto,covN2,solid
2021-10-12,7.0085025,Toronto Humber,Toronto,covN2,solid
2021-10-17,9.315975,Toronto Humber,Toronto,covN2,solid
2021-10-19,11.182165,Toronto Humber,Toronto,covN2,solid
2021-10-24,8.0527825,Toronto Humber,Toronto,covN2,solid
2021-10-26,5.20662,Toronto Humber,Toronto,covN2,solid
2021-10-31,7.290495,Toronto Humber,Toronto,covN2,solid
2021-11-02,8.96127,Toronto Humber,Toronto,covN2,solid
2021-11-07,5.981415,Toronto Humber,Toronto,covN2,solid
2021-11-09,27.5946025,Toronto Humber,Toronto,covN2,solid
2021-11-14,28.2016125,Toronto Humber,Toronto,covN2,solid
2021-11-16,5.45897,Toronto Humber,Toronto,covN2,solid
2021-11-21,9.1607425,Toronto Humber,Toronto,covN2,solid
2021-11-23,15.5001475,Toronto Humber,Toronto,covN2,solid
2021-11-28,79.9496025,Toronto Humber,Toronto,covN2,solid
2021-11-30,80.0506975,Toronto Humber,Toronto,covN2,solid
2021-12-05,18.0970025,Toronto Humber,Toronto,covN2,solid
2021-12-07,23.6862375,Toronto Humber,Toronto,covN2,solid
2021-12-12,58.82589,Toronto Humber,Toronto,covN2,solid
2021-12-14,58.4203425,Toronto Humber,Toronto,covN2,solid
2021-12-19,156.4273575,Toronto Humber,Toronto,covN2,solid
2021-12-21,193.61832875,Toronto Humber,Toronto,covN2,solid
2021-12-26,157.37895125,Toronto Humber,Toronto,covN2,solid
2021-12-28,264.890525,Toronto Humber,Toronto,covN2,solid
2022-01-02,407.2292775,Toronto Humber,Toronto,covN2,solid
2022-01-04,542.3122075,Toronto Humber,Toronto,covN2,solid
2022-01-09,658.4180225,Toronto Humber,Toronto,covN2,solid
2022-01-11,643.480215,Toronto Humber,Toronto,covN2,solid
2022-01-16,413.01351,Toronto Humber,Toronto,covN2,solid
2022-01-18,373.528105,Toronto Humber,Toronto,covN2,solid
2022-01-23,305.507385,Toronto Humber,Toronto,covN2,solid
2022-01-25,92.0778125,Toronto Humber,Toronto,covN2,solid
2022-01-30,37.42659,Toronto Humber,Toronto,covN2,solid
2022-02-01,23.22673,Toronto Humber,Toronto,covN2,solid
2022-02-06,18.936135,Toronto Humber,Toronto,covN2,solid
2022-02-08,12.7288675,Toronto Humber,Toronto,covN2,solid
2022-02-13,13.887945,Toronto Humber,Toronto,covN2,solid
2022-02-15,11.1757775,Toronto Humber,Toronto,covN2,solid
2022-02-20,24.00958,Toronto Humber,Toronto,covN2,solid
2022-02-22,26.04029,Toronto Humber,Toronto,covN2,solid
2022-02-27,9.4387125,Toronto Humber,Toronto,covN2,solid
2022-03-01,8.7527425,Toronto Humber,Toronto,covN2,solid
2022-03-06,8.84677,Toronto Humber,Toronto,covN2,solid
2022-03-08,9.189075,Toronto Humber,Toronto,covN2,solid
2022-03-13,8.5326925,Toronto Humber,Toronto,covN2,solid
2022-03-15,10.57755,Toronto Humber,Toronto,covN2,solid
2022-03-20,10.366185,Toronto Humber,Toronto,covN2,solid
2022-03-22,12.448285,Toronto Humber,Toronto,covN2,solid
2022-03-27,32.5002825,Toronto Humber,Toronto,covN2,solid
2022-03-29,39.885075,Toronto Humber,Toronto,covN2,solid
2022-04-03,33.0955775,Toronto Humber,Toronto,covN2,solid
2022-04-05,83.983295,Toronto Humber,Toronto,covN2,solid
2022-04-10,192.85162,Toronto Humber,Toronto,covN2,solid
2022-04-12,182.692685,Toronto Humber,Toronto,covN2,solid
2022-04-17,167.1587075,Toronto Humber,Toronto,covN2,solid
2022-04-19,198.275535,Toronto Humber,Toronto,covN2,solid
2022-04-24,146.776035,Toronto Humber,Toronto,covN2,solid
2022-04-26,101.7579525,Toronto Humber,Toronto,covN2,solid
2022-05-01,109.8618,Toronto Humber,Toronto,covN2,solid
2022-05-03,103.046045,Toronto Humber,Toronto,covN2,solid
2022-05-08,60.566535,Toronto Humber,Toronto,covN2,solid
2022-05-10,41.9066225,Toronto Humber,Toronto,covN2,solid
2022-05-15,39.646865,Toronto Humber,Toronto,covN2,solid
2022-05-17,38.9919075,Toronto Humber,Toronto,covN2,solid
2022-05-22,35.0325125,Toronto Humber,Toronto,covN2,solid
2022-05-24,43.22964,Toronto Humber,Toronto,covN2,solid
2022-05-29,44.0796525,Toronto Humber,Toronto,covN2,solid
2022-05-31,82.156555,Toronto Humber,Toronto,covN2,solid
2022-06-05,144.50321,Toronto Humber,Toronto,covN2,solid
2022-06-07,152.294335,Toronto Humber,Toronto,covN2,solid
2022-06-12,81.1526475,Toronto Humber,Toronto,covN2,solid
2022-06-14,50.0298575,Toronto Humber,Toronto,covN2,solid
2022-06-19,49.714625,Toronto Humber,Toronto,covN2,solid
2022-06-21,19.3123925,Toronto Humber,Toronto,covN2,solid
2022-06-26,45.8341175,Toronto Humber,Toronto,covN2,solid
2022-06-28,83.6267375,Toronto Humber,Toronto,covN2,solid
2022-07-03,90.65073,Toronto Humber,Toronto,covN2,solid
2022-07-05,60.95172,Toronto Humber,Toronto,covN2,solid
2022-07-10,58.1868225,Toronto Humber,Toronto,covN2,solid
2022-07-12,103.56039,Toronto Humber,Toronto,covN2,solid
2022-07-17,172.02422,Toronto Humber,Toronto,covN2,solid
2022-07-19,208.650795,Toronto Humber,Toronto,covN2,solid
2022-07-24,123.848505,Toronto Humber,Toronto,covN2,solid
2022-07-26,116.006905,Toronto Humber,Toronto,covN2,solid
2022-08-01,100.012365,Toronto Humber,Toronto,covN2,solid
2022-08-02,20.309805,Toronto Humber,Toronto,covN2,solid
2022-08-07,20.3054916666667,Toronto Humber,Toronto,covN2,solid
2022-08-09,18.2697525,Toronto Humber,Toronto,covN2,solid
2022-08-14,17.175425,Toronto Humber,Toronto,covN2,solid
2022-08-16,26.232475,Toronto Humber,Toronto,covN2,solid
2022-08-21,67.9027825,Toronto Humber,Toronto,covN2,solid
2022-08-23,61.8439475,Toronto Humber,Toronto,covN2,solid
2022-08-28,27.007915,Toronto Humber,Toronto,covN2,solid
2022-08-30,46.0838225,Toronto Humber,Toronto,covN2,solid
2022-09-18,22.177075,Toronto Humber,Toronto,covN2,solid
2022-09-21,30.743665,Toronto Humber,Toronto,covN2,solid
2022-09-25,40.269955,Toronto Humber,Toronto,covN2,solid
2022-09-27,36.4676216666667,Toronto Humber,Toronto,covN2,solid
2022-10-02,26.1178125,Toronto Humber,Toronto,covN2,solid
2022-10-04,52.65328,Toronto Humber,Toronto,covN2,solid
2022-10-09,114.1059025,Toronto Humber,Toronto,covN2,solid
2022-10-11,162.938205,Toronto Humber,Toronto,covN2,solid
2022-10-16,182.9394525,Toronto Humber,Toronto,covN2,solid
2022-10-18,133.77972,Toronto Humber,Toronto,covN2,solid
2022-10-23,75.1459575,Toronto Humber,Toronto,covN2,solid
2022-10-25,90.116485,Toronto Humber,Toronto,covN2,solid
2022-10-30,77.2429725,Toronto Humber,Toronto,covN2,solid
2022-11-01,239.9112225,Toronto Humber,Toronto,covN2,solid
2022-11-06,232.1842525,Toronto Humber,Toronto,covN2,solid
2022-11-08,120.8768425,Toronto Humber,Toronto,covN2,solid
2022-11-13,132.31961,Toronto Humber,Toronto,covN2,solid
2022-11-15,31.4123225,Toronto Humber,Toronto,covN2,solid
2022-11-20,26.625235,Toronto Humber,Toronto,covN2,solid
2022-11-22,53.31392,Toronto Humber,Toronto,covN2,solid
2022-11-27,48.398145,Toronto Humber,Toronto,covN2,solid
2022-11-29,77.0893275,Toronto Humber,Toronto,covN2,solid
2022-12-04,138.21318,Toronto Humber,Toronto,covN2,solid
2022-12-06,167.607725,Toronto Humber,Toronto,covN2,solid
2022-12-11,125.53851,Toronto Humber,Toronto,covN2,solid
2022-12-13,68.1582875,Toronto Humber,Toronto,covN2,solid
2022-12-18,118.318375,Toronto Humber,Toronto,covN2,solid
2022-12-20,126.9338275,Toronto Humber,Toronto,covN2,solid
2022-12-25,93.44285,Toronto Humber,Toronto,covN2,solid
2022-12-27,206.580945,Toronto Humber,Toronto,covN2,solid
2023-01-01,321.52461,Toronto Humber,Toronto,covN2,solid
2023-01-03,294.42281,Toronto Humber,Toronto,covN2,solid
2023-01-08,284.11282,Toronto Humber,Toronto,covN2,solid
2023-01-10,311.9921325,Toronto Humber,Toronto,covN2,solid
2023-01-15,179.541295,Toronto Humber,Toronto,covN2,solid
2023-01-17,40.5508225,Toronto Humber,Toronto,covN2,solid
2023-01-22,42.383245,Toronto Humber,Toronto,covN2,solid
2023-01-24,59.0127175,Toronto Humber,Toronto,covN2,solid
2023-01-29,40.9577025,Toronto Humber,Toronto,covN2,solid
2023-01-31,69.17682,Toronto Humber,Toronto,covN2,solid
2023-02-05,83.8642525,Toronto Humber,Toronto,covN2,solid
2023-02-07,180.6024775,Toronto Humber,Toronto,covN2,solid
2023-02-12,177.6528475,Toronto Humber,Toronto,covN2,solid
2023-02-14,51.192615,Toronto Humber,Toronto,covN2,solid
2023-02-19,45.8628325,Toronto Humber,Toronto,covN2,solid
2023-02-21,39.733975,Toronto Humber,Toronto,covN2,solid
2023-02-23,36.2239316666667,Toronto Humber,Toronto,covN2,solid
2023-02-28,38.4411275,Toronto Humber,Toronto,covN2,solid
2023-03-05,30.8142625,Toronto Humber,Toronto,covN2,solid
2023-03-07,48.9552225,Toronto Humber,Toronto,covN2,solid
2023-03-12,44.117955,Toronto Humber,Toronto,covN2,solid
2021-02-11,31.51935,Toronto North Toronto,Toronto,covN2,solid
2021-02-14,22.45764,Toronto North Toronto,Toronto,covN2,solid
2021-02-16,17.4650066666667,Toronto North Toronto,Toronto,covN2,solid
2021-02-18,9.99813666666667,Toronto North Toronto,Toronto,covN2,solid
2021-02-22,7.57205,Toronto North Toronto,Toronto,covN2,solid
2021-02-23,7.001485,Toronto North Toronto,Toronto,covN2,solid
2021-02-25,6.86556166666667,Toronto North Toronto,Toronto,covN2,solid
2021-02-28,7.37058375,Toronto North Toronto,Toronto,covN2,solid
2021-03-02,7.19626666666667,Toronto North Toronto,Toronto,covN2,solid
2021-03-04,5.85082666666667,Toronto North Toronto,Toronto,covN2,solid
2021-03-07,4.77206666666667,Toronto North Toronto,Toronto,covN2,solid
2021-03-09,7.51908166666667,Toronto North Toronto,Toronto,covN2,solid
2021-03-11,11.5349983333333,Toronto North Toronto,Toronto,covN2,solid
2021-03-14,23.7411233333333,Toronto North Toronto,Toronto,covN2,solid
2021-03-16,29.98775,Toronto North Toronto,Toronto,covN2,solid
2021-03-18,55.43184,Toronto North Toronto,Toronto,covN2,solid
2021-03-21,50.9990333333333,Toronto North Toronto,Toronto,covN2,solid
2021-03-23,76.73089,Toronto North Toronto,Toronto,covN2,solid
2021-03-25,65.03898,Toronto North Toronto,Toronto,covN2,solid
2021-03-28,66.08393,Toronto North Toronto,Toronto,covN2,solid
2021-03-30,40.4250433333333,Toronto North Toronto,Toronto,covN2,solid
2021-04-01,30.4343416666667,Toronto North Toronto,Toronto,covN2,solid
2021-04-04,57.71858,Toronto North Toronto,Toronto,covN2,solid
2021-04-06,57.54466,Toronto North Toronto,Toronto,covN2,solid
2021-04-08,74.6582933333333,Toronto North Toronto,Toronto,covN2,solid
2021-04-11,71.4553383333333,Toronto North Toronto,Toronto,covN2,solid
2021-04-13,67.634935,Toronto North Toronto,Toronto,covN2,solid
2021-04-15,54.5618583333333,Toronto North Toronto,Toronto,covN2,solid
2021-04-18,31.775865,Toronto North Toronto,Toronto,covN2,solid
2021-04-20,52.899285,Toronto North Toronto,Toronto,covN2,solid
2021-04-22,95.78362,Toronto North Toronto,Toronto,covN2,solid
2021-04-25,109.554731666667,Toronto North Toronto,Toronto,covN2,solid
2021-04-27,100.504645,Toronto North Toronto,Toronto,covN2,solid
2021-04-29,71.546695,Toronto North Toronto,Toronto,covN2,solid
2021-05-02,55.7616316666667,Toronto North Toronto,Toronto,covN2,solid
2021-05-04,50.4200733333333,Toronto North Toronto,Toronto,covN2,solid
2021-05-09,36.2452925,Toronto North Toronto,Toronto,covN2,solid
2021-05-11,25.083605,Toronto North Toronto,Toronto,covN2,solid
2021-05-16,16.742055,Toronto North Toronto,Toronto,covN2,solid
2021-05-18,21.28422,Toronto North Toronto,Toronto,covN2,solid
2021-05-23,16.9604375,Toronto North Toronto,Toronto,covN2,solid
2021-05-25,9.40667,Toronto North Toronto,Toronto,covN2,solid
2021-05-30,7.72472,Toronto North Toronto,Toronto,covN2,solid
2021-06-01,5.4727225,Toronto North Toronto,Toronto,covN2,solid
2021-06-06,4.7768975,Toronto North Toronto,Toronto,covN2,solid
2021-06-10,15.2521,Toronto North Toronto,Toronto,covN2,solid
2021-06-13,15.2521,Toronto North Toronto,Toronto,covN2,solid
2021-06-15,10.5014,Toronto North Toronto,Toronto,covN2,solid
2021-06-20,2,Toronto North Toronto,Toronto,covN2,solid
2021-06-22,3,Toronto North Toronto,Toronto,covN2,solid
2021-06-27,4.53001,Toronto North Toronto,Toronto,covN2,solid
2021-06-29,4.53001,Toronto North Toronto,Toronto,covN2,solid
2021-07-04,3,Toronto North Toronto,Toronto,covN2,solid
2021-07-06,2,Toronto North Toronto,Toronto,covN2,solid
2021-07-11,1,Toronto North Toronto,Toronto,covN2,solid
2021-07-15,1,Toronto North Toronto,Toronto,covN2,solid
2021-07-18,2,Toronto North Toronto,Toronto,covN2,solid
2021-07-20,1.66666666666667,Toronto North Toronto,Toronto,covN2,solid
2021-07-25,1,Toronto North Toronto,Toronto,covN2,solid
2021-07-27,2,Toronto North Toronto,Toronto,covN2,solid
2021-08-01,3,Toronto North Toronto,Toronto,covN2,solid
2021-08-03,3,Toronto North Toronto,Toronto,covN2,solid
2021-08-08,6.835775,Toronto North Toronto,Toronto,covN2,solid
2021-08-10,12.9144725,Toronto North Toronto,Toronto,covN2,solid
2021-08-15,21.30907,Toronto North Toronto,Toronto,covN2,solid
