Location,region,measureid,fractionid,2022-05-27,2022-05-31,2022-06-03,2022-06-07,2022-06-10,2022-06-14,2022-06-17,2022-06-21,2022-06-24,2022-06-28,2022-07-01,2022-07-05,2022-07-08,2022-07-12,2022-07-15,2022-07-19,2022-07-22,2022-07-26,2022-07-29,2022-08-02,2022-08-05,2022-08-09,2022-08-12,2022-08-16,2022-08-19,2022-08-23,2022-08-26,2022-08-30,2022-09-02,2022-09-06,2022-09-09,2022-09-13,2022-09-16,2022-09-20,2022-09-23,2022-09-27,2022-09-30,2022-10-04,2022-10-07,2022-10-11,2022-10-14,2022-10-18,2022-10-21,2022-10-25,2022-10-28,2022-11-01,2022-11-04,2022-11-08,2022-11-11,2022-11-15,2022-11-18,2022-11-22,2022-11-25,2022-11-29,2022-12-02,2022-12-06,2022-12-09,2022-12-13,2022-12-16,2022-12-20,2022-12-23,2022-12-27,2022-12-30,2023-01-03,2023-01-06,2023-01-10,2023-01-13,2023-01-17,2023-01-20,2023-01-24,2023-01-27,2023-01-31,2023-02-03,2023-02-07,2023-02-10,2023-02-14,2023-02-17,2023-02-21,2023-02-24,2023-02-28,2023-03-03,2023-03-07,2023-03-10,2023-03-14,2021-04-13,2021-04-20,2021-04-27,2021-05-04,2021-05-11,2021-05-12,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-28,2021-05-29,2021-05-30,2021-06-01,2021-06-02,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-26,2021-06-27,2021-06-28,2021-06-30,2021-07-01,2021-07-03,2021-07-04,2021-07-05,2021-07-07,2021-07-08,2021-07-10,2021-07-11,2021-07-12,2021-07-14,2021-07-15,2021-07-17,2021-07-18,2021-07-19,2021-07-21,2021-07-22,2021-07-24,2021-07-25,2021-07-26,2021-07-28,2021-07-29,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-07,2021-08-08,2021-08-09,2021-08-11,2021-08-12,2021-08-14,2021-08-15,2021-08-16,2021-08-18,2021-08-19,2021-08-22,2021-08-25,2021-08-26,2021-08-28,2021-08-29,2021-08-30,2021-09-01,2021-09-02,2021-09-04,2021-09-05,2021-09-06,2021-09-08,2021-09-09,2021-09-11,2021-09-12,2021-09-13,2021-09-15,2021-09-16,2021-09-18,2021-09-19,2021-09-20,2021-09-22,2021-09-23,2021-09-25,2021-09-26,2021-09-27,2021-09-29,2021-09-30,2021-10-02,2021-10-03,2021-10-04,2021-10-06,2021-10-07,2021-10-09,2021-10-10,2021-10-11,2021-10-13,2021-10-14,2021-10-16,2021-10-17,2021-10-18,2021-10-20,2021-10-21,2021-10-23,2021-10-24,2021-10-25,2021-10-27,2021-10-28,2021-10-30,2021-10-31,2021-11-01,2021-11-03,2021-11-04,2021-11-06,2021-11-07,2021-11-08,2021-11-10,2021-11-11,2021-11-13,2021-11-14,2021-11-15,2021-11-17,2021-11-18,2021-11-20,2021-11-21,2021-11-22,2021-11-24,2021-11-25,2021-11-27,2021-11-28,2021-11-29,2021-12-01,2021-12-02,2021-12-05,2021-12-06,2021-12-08,2021-12-09,2021-12-11,2021-12-12,2021-12-13,2021-12-15,2021-12-16,2021-12-18,2021-12-19,2021-12-20,2021-12-22,2021-12-23,2021-12-25,2021-12-26,2021-12-27,2021-12-29,2021-12-30,2022-01-01,2022-01-02,2022-01-03,2022-01-05,2022-01-06,2022-01-08,2022-01-09,2022-01-10,2022-01-12,2022-01-13,2022-01-15,2022-01-16,2022-01-17,2022-01-19,2022-01-20,2022-01-22,2022-01-23,2022-01-24,2022-01-26,2022-01-27,2022-01-29,2022-01-30,2022-01-31,2022-02-02,2022-02-03,2022-02-05,2022-02-06,2022-02-07,2022-02-09,2022-02-10,2022-02-12,2022-02-13,2022-02-14,2022-02-16,2022-02-17,2022-02-19,2022-02-20,2022-02-21,2022-02-23,2022-02-24,2022-02-26,2022-02-27,2022-02-28,2022-03-02,2022-03-03,2022-03-05,2022-03-06,2022-03-07,2022-03-09,2022-03-10,2022-03-12,2022-03-13,2022-03-14,2022-03-16,2022-03-17,2022-03-20,2022-03-21,2022-03-23,2022-03-24,2022-03-26,2022-03-27,2022-03-28,2022-03-30,2022-03-31,2022-04-02,2022-04-03,2022-04-04,2022-04-06,2022-04-07,2022-04-09,2022-04-10,2022-04-11,2022-04-13,2022-04-14,2022-04-16,2022-04-17,2022-04-18,2022-04-20,2022-04-21,2022-04-23,2022-04-24,2022-04-27,2022-04-28,2022-04-30,2022-05-01,2022-05-02,2022-05-04,2022-05-05,2022-05-07,2022-05-08,2022-05-09,2022-05-11,2022-05-12,2022-05-14,2022-05-15,2022-05-16,2022-05-18,2022-05-19,2022-05-21,2022-05-22,2022-05-23,2022-05-26,2022-05-28,2022-05-29,2022-05-30,2022-06-01,2022-06-02,2022-06-04,2022-06-05,2022-06-06,2022-06-08,2022-06-09,2022-06-11,2022-06-12,2022-06-13,2022-06-15,2022-06-16,2022-06-18,2022-06-19,2022-06-20,2022-06-22,2022-06-23,2022-06-25,2022-06-26,2022-06-27,2022-06-29,2022-06-30,2022-07-02,2022-07-03,2022-07-04,2022-07-06,2022-07-07,2022-07-09,2022-07-10,2022-07-11,2022-07-13,2022-07-14,2022-07-16,2022-07-17,2022-07-18,2022-07-20,2022-07-21,2022-07-23,2022-07-24,2022-07-25,2022-07-27,2022-07-28,2022-07-30,2022-07-31,2022-08-01,2022-08-03,2022-08-04,2022-08-06,2022-08-07,2022-08-08,2022-08-10,2022-08-11,2022-08-13,2022-08-14,2022-08-15,2022-08-17,2022-08-18,2022-08-20,2022-08-21,2022-08-22,2022-08-24,2022-08-25,2022-08-27,2022-08-28,2022-08-29,2022-08-31,2022-09-01,2022-09-03,2022-09-04,2022-09-05,2022-09-07,2022-09-08,2022-09-10,2022-09-11,2022-09-12,2022-09-14,2022-09-15,2022-09-17,2022-09-18,2022-09-19,2022-09-21,2022-09-22,2022-09-24,2022-09-25,2022-09-26,2022-09-28,2022-09-29,2022-10-01,2022-10-02,2022-10-03,2022-10-05,2022-10-06,2022-10-08,2022-10-09,2022-10-10,2022-10-12,2022-10-13,2022-10-15,2022-10-16,2022-10-17,2022-10-19,2022-10-20,2022-10-22,2022-10-23,2022-10-24,2022-10-26,2022-10-27,2022-10-29,2022-10-30,2022-10-31,2022-11-02,2022-11-03,2022-11-05,2022-11-06,2022-11-07,2022-11-09,2022-11-10,2022-11-12,2022-11-13,2022-11-14,2022-11-16,2022-11-17,2022-11-19,2022-11-20,2022-11-21,2022-11-23,2022-11-24,2022-11-26,2022-11-27,2022-11-28,2022-11-30,2022-12-01,2022-12-03,2022-12-04,2022-12-05,2022-12-07,2022-12-08,2022-12-10,2022-12-11,2022-12-12,2022-12-14,2022-12-15,2022-12-17,2022-12-18,2022-12-19,2022-12-21,2022-12-22,2022-12-24,2022-12-25,2022-12-26,2022-12-28,2022-12-29,2022-12-31,2023-01-01,2023-01-02,2023-01-04,2023-01-05,2023-01-07,2023-01-08,2023-01-09,2023-01-11,2023-01-12,2023-01-14,2023-01-15,2023-01-16,2023-01-18,2023-01-19,2023-01-21,2023-01-22,2023-01-23,2023-01-25,2023-01-26,2023-01-28,2023-01-29,2023-02-09,2023-02-11,2023-02-12,2023-02-13,2023-02-15,2023-02-16,2023-02-19,2023-02-20,2023-02-22,2023-02-23,2023-02-25,2023-02-26,2023-02-27,2023-03-01,2023-03-02,2023-03-04,2023-03-05,2023-03-06,2023-03-08,2023-03-09,2023-03-11,2023-03-12,2023-03-13,2021-04-14,2021-04-21,2021-04-28,2021-05-05,2021-08-21,2021-08-23,2021-12-04,2022-03-19,2022-04-25,2022-05-25,2023-01-30,2023-02-01,2023-02-02,2023-02-05,2023-02-06,2023-02-08,2023-02-18,2021-05-21
Brandon,Brandon,covN2,solid,27.10578,25.578635,24.38199,11.007345,14.63255,3,4.263995,3.53055,3,3.60541,16.778235,14.01871,9.711445,4.677475,22.8904,34.91586,20.565175,10.910085,13.44086,10.71798,19.64499,10.712535,22.83146,27.86575,21.78651,19.86562,44.717955,50.43897,96.807185,62.17785,172.647765,241.84791,23.05429,33.027815,125.881785,67.786755,94.342825,58.465615,52.15046,70.3587,26.228135,157.050915,84.908525,71.06761,106.355445,84.322345,32.136565,58.696725,72.79079,109.962785,255.674395,55.972765,118.78714,37.3466,130.914565,33.197395,26.88382,101.644055,21.04726,33.711945,15.47779,16.64627,19.76973,9.996865,39.54414,42.70213,9.03293,13.556555,16.600085,20.33459,12.164335,11.91844,56.491775,38.04499,22.66995,35.823195,28.89724,76.44568,92.5374,55.14842,48.570735,41.34124,105.382405,96.39765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Winnipeg North End,Winnipeg,covN2,solid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7045725,51.8545825,446.3551575,92.526285,131.657485,67.396545,90.80624,133.054355,269.096555,82.95829,82.988545,42.127095,34.20225,111.620025,44.3799,47.55191,81.47986,186.956525,37.5208,37.34669,32.09201,88.14713,106.920515,52.905885,27.5069525,31.22156,52.03575,49.24529,64.24789,47.022305,21.153895,44.591995,28.621925,21.08291,24.069295,31.41965,17.4785,18.804305,15.850275,10.866005,6.278025,15.977155,13.46885,21.690885,5.36171,22.17615,20.590895,14.5133,20.672125,7.27189,7.19066,15.45771,11.65761,6.71165,4.390015,9.521535,4.613805,7.504625,3,5.57384,3.64054,5.70656,3,16.90713,11.652255,9.26414,9.13479,17.88956,13.575605,3,8.713065,5.94617,42.07372,13.734275,12.638315,4.581985,5.50056,7.79755,10.624084999999999,5.61595,6.25793,4.23831,11.37542,3,7.24441,7.866315,6.687235,13.91608,8.818195,11.54157,7.894625,121.217095,3,3,4.20326,24.30786,6.518645,6.66542,9.56679,12.10582,7.36056,10.74073,11.14097,7.442915,11.59968,8.084735,5.95311,93.32874,5.164805,4.723835,14.351385,32.79899,7.36767,3,4.95078,11.954685,16.695645,5.62024,3.99786,12.558685,26.604325,6.367835,5.284545,13.94827,14.20377,31.62083,27.905245,3,12.007185,17.080665,14.246195,10.82369,14.298905,8.13884,21.16062,21.774605,13.483365,18.336765,11.823375,9.42789,7.844775,15.25662,49.15125,10.112945,14.249315,42.9237,55.165005,3,1,35.350205,18.054915,12.436755,27.160715,52.0231,39.56643,35.29434,54.33143,50.123515,104.449065,79.71786,83.4282,53.37395,73.440255,230.43166,304.933555,173.610055,646.175095,650.12492,362.112255,578.09354,488.621965,578.769655,387.820095,526.291135,478.04034,480.282555,261.354335,222.148485,352.44658,271.817015,126.37489,316.316095,96.255535,240.57372,283.64087,166.400025,407.45138,235.386095,151.94299,179.425765,132.72716,34.84673,63.92403,65.57224,95.564465,18.5675,41.27161,25.770165,39.780215,72.24801,55.378295,47.163255,53.577395,9.99635,26.116,14.170345,11.043305,11.242235,25.793975,17.486375,14.46368,6.55803,12.323285,12.0435,9.12754,79.659045,9.345185,10.5227,8.346935,19.559125,11.859825,7.276475,4.754065,5.961725,4.224855,4.69806,7.591245,36.475565,15.757465,18.076485,32.34245,22.49097,29.346275,17.960925,39.1193,133.603555,11.26863,48.005655,47.1784,42.10348,23.10499,63.51768,55.7072,44.0613,34.989015,155.305025,26.541945,31.81143,13.84246,30.47856,38.4088,20.05694,87.059435,24.33875,24.089245,19.338815,30.866305,32.803055,17.486575,47.760205,18.67202,16.162965,26.78222,21.39175,25.99492,27.882925,7.127525,16.2385,10.58992,12.047305,46.52655,115.65746,39.77665,134.438875,11.042895,19.04006,29.472,28.192365,15.40107,20.161925,34.116915,25.26548,26.27101,3,3.856815,8.16494,3,3,3,4.9756,6.460605,4.41476,13.53385,5.79619,6.67055,13.327905,12.634705,34.68121,231.58799,15.670475,18.263555,18.18331,113.470025,10.158825,11.5622,27.60066,26.086405,24.24999,46.093825,121.606895,69.66297,53.32742,42.67633,22.14971,17.11609,33.434055,23.75687,21.711435,26.97688,17.60678,33.967925,22.001015,42.438065,17.32861,71.626515,26.11753,33.988915,20.42836,8.99757,18.37395,13.4618,7.354115,7.764325,12.889835,33.848165,73.514365,58.113845,49.079655,27.37499,24.7159,82.09127,80.377695,63.401265,26.09422,23.21868,35.282295,47.23344,56.120695,14.81206,23.25578,5.16611,6.31931,20.255215,63.590525,27.33267,71.62577,73.67661,57.22789,37.678325,36.763405,55.371645,33.053955,43.218675,45.20557,50.363225,39.23803,26.997515,47.617665,512.57447,162.9425,59.54084,53.14443,313.656905,79.08018,53.903415,94.752455,62.031555,29.21167,38.602775,61.09072,96.58486,55.888175,29.78869,20.885245,72.61481,54.207655,74.346975,69.49231,115.700415,89.52135,127.420675,39.941160000000004,178.61773,45.85378,153.520195,60.860045,53.63492,33.57474,94.719315,64.11394,124.41228,283.230575,55.050035,43.371715,29.97414,44.21379,18.797355,25.59864,15.18396,58.32135,12.02965,22.479405,45.87113,37.416115,84.9813,19.362215,18.02145,15.97518,12.919145,15.548275,15.3959,46.032035,26.984305,35.602585,13.220095,14.137525,28.22895,50.7981,17.08365,15.95098,15.889655,18.55509,39.01639,30.050435,9.11658,9.15986,16.484885,31.25081,9.311005,14.479925,6.618185,17.584635,6.376955,4.14785,6.314365,24.27606,10.92939,13.81677,52.981815,32.735885,19.991715,17.267375,197.33875,45.80585,40.162325,35.95175,27.79388,40.329335,32.465675,25.392475,54.66553,50.200605,29.765945,36.773805,30.31427,23.19799,6.7715,26.19871,31.27146,258.99714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Winnipeg South End,Winnipeg,covN2,solid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.63358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.331705,92.708765,157.237305,97.37722,67.76621,47.99074,44.40183,77.95336,57.517835,58.148265,24.6583,42.407145,31.88467,34.56172,61.7915,27.555935,27.25688,78.563745,27.83374,18.506625,13.959235,30.428405,239.135785,25.811865,20.24671,45.39611,29.6038,19.220165,19.465335,18.425345,36.571235,12.313995,13.01889,11.81634,5.20995,7.39441,3.94244,6.17322,13.56782,17.95063,3,8.72851,10.902485,14.09415,6.30808,5.96315,3,6.921745,7.294065,12.11256,13.062405,12.24534,4.964385,3,7.46614,13.6414,3,7.37041,5.85611,21.75247,7.33616,15.03994,79.732555,13.79458,16.813835,5.21222,4.6796,10.25022,7.109515,5.48628,8.11378,7.2801,10.986785,6.05847,7.90457,5.48242,6.17703,6.3471,6.30713,3,3.670505,4.15385,9.38694,20.400435,8.233415,6.152895,11.616605,6.962705,3,3,7.43565,11.422485,15.17958,5.8654,7.34511,5.18597,12.345295,5.63602,5.30526,9.15942,63.94916,10.39705,9.346035,7.17793,26.15014,14.227315,13.238635,5.437475,19.33857,18.43118,7.860915,12.825275,6.554205,11.9129,10.12888,25.30468,17.419,5.088685,13.44093,14.538765,29.025695,11.729255,15.993645,52.50935,17.862065,37.128795,42.818865,15.982205,39.14448,24.54802,26.56228,88.55228,30.886735,10.375995,25.06223,9.87811,4.969015,7.46358,6.194785,14.668465,17.655145,15.761585,11.30066,6.794945,3,18.88737,11.131905,16.30469,24.853815,24.433625,22.737415,20.784765,27.427325,22.62945,32.8095,39.072465,77.84182,99.066685,140.25231,177.01951,387.037205,276.909815,329.485785,211.60566,222.241245,313.071015,179.5667,272.827865,384.71078,197.87216,209.51036,315.05987,262.08192,395.19812,210.24256,215.813985,102.952885,229.136635,272.77508,124.50108,137.92201,111.4257,97.32396,67.15031,326.768465,214.70008,79.144655,22.50769,33.08534,24.253835,32.855145,86.46224,22.41933,25.61654,18.383345,17.25337,16.10014,25.70992,20.042945,29.115025,17.90358,27.116615,74.183205,31.32896,33.72565,38.67799,14.353075,21.147375,19.34237,28.66021,37.84207,23.42527,14.368485,28.363465,35.734155,20.597555,40.73548,37.716,36.26266,22.49573,65.90794,154.19265,32.14464,42.47443,53.39501,117.392325,63.38676,151.589255,31.279715,50.960255,28.657565,42.31442,71.164075,61.882545,69.52265,59.339805,45.33681,34.46954,120.711935,53.96924,38.39421,74.62192,66.68551,120.760075,33.489015,93.0392,30.665585,49.48132,8.08786,20.29834,32.82181,61.339675,120.408035,59.81967,96.191135,118.23922,97.245235,49.118915,57.60582,28.062125,32.92812,43.668935,11.092115,20.6417,97.99852,21.35731,101.6601,130.585055,41.146345,36.39457,13.32758,49.779425,30.445945,94.454945,46.39385,30.14985,79.226155,90.66107,87.05839,10.87662,19.774945,30.727405,6.90049,12.026265,8.949275,15.112565,19.210035,13.105375,22.45953,16.225215,25.86134,24.34039,20.809615,33.2662,28.104065,65.957965,35.71986,34.552875,42.95811,43.089435,63.147965,87.48815,64.2731,186.48043,60.286735,76.354275,116.7256,87.682015,137.19583,49.60155,42.3649,27.7217,48.636665,133.460755,85.789585,22.139455,23.1048,25.789095,15.074645,48.572665,29.205,24.48243,39.73649,110.594305,16.70785,20.042515,18.43684,25.2646,26.22073,44.95307,24.57012,59.93018,142.570345,46.32616,70.369205,72.09135,65.710815,111.125855,107.215345,38.755035,69.286895,58.86038,85.232295,176.96893,63.791305,32.481055,22.73374,34.938125,14.685485,36.88414,71.0898,29.105305,56.722335,48.898145,83.355995,57.25029,142.56965,34.147225,31.87742,88.344405,50.143085,103.693895,44.98409,133.8154,108.916795,270.800965,455.2338,103.516685,111.95174,265.649855,369.822335,133.836735,125.605795,193.238695,104.80723,145.269565,117.17363,67.8694,92.28412,88.48025,105.63353,226.91003,91.41613,88.157635,122.367105,334.438045,120.749715,261.94498,436.681865,58.45195,92.939195,57.98243,84.664005,78.209835,86.619645,127.69241,61.206095,51.72796,109.005175,97.332755,62.92735,37.738175,107.138565,30.615015,37.497615,45.13113,34.857235,37.24274,42.1763,54.52196,38.81622,43.177815,110.680875,54.841745,33.29883,33.789985,81.56644,26.31218,22.520925,52.35057,54.436425,26.246875,67.872065,52.1555,223.556995,61.60316,38.19582,23.43149,32.879505,42.020865,29.2203,34.50956,39.894935,32.403555,22.10874,83.89507,29.79683,24.620125,29.420865,15.33383,60.43179,46.01088,112.58909,59.91275,48.29533,46.055775,61.988425,198.98442,44.2865,57.163565,98.628135,100.864885,69.593645,107.062555,53.867805,50.184625,199.96919,162.55266,97.65752,153.073595,222.559465,75.369655,69.101155,49.74024,74.21561,75.267655,49.66872,42.6184125,131.3792325,54.0596825,11.861245,19.487655,22.996665,38.07953,20.879895,65.804765,66.22515,45.39328,83.787735,54.11459,356.114895,74.155775,87.344595,NA
Winnipeg West End,Winnipeg,covN2,solid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.69425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0237,113.160015,44.10247,121.892515,50.715725,96.84524,51.05542,19.67258,NA,NA,30.80571,33.566545,24.58876,41.089005,37.00211,19.956575,15.271445,34.921405,13.42611,78.43771,21.742675,32.432765,10.091335,24.364935,10.369965,7.210635,5.90065,13.76219,7.13626,11.643415,6.213045,5.959375,9.204195,14.18029,5.29749,10.356535,19.585575,7.45361,12.239785,3,101.78875,14.849125,9.068385,7.807185,4.61149,3,6.050555,23.903095,14.355905,12.780375,3.6308,3,36.720755,3.82383,7.79863,3,3,11.080485,3.69771,9.463555,5.221495,5.64794,7.20516,1,3,26.86996,5.249955,6.012865,3,3,4.146915,6.18105,NA,3,28.08432,5.77352,4.22831,6.42086,11.40422,29.800485,16.17523,7.51498,6.37381,5.6084,3.52541,7.205245,5.98924,16.958695,3,3,3,4.201655,3,4.04897,3,4.50459,3.53327,10.582155,10.817785,20.55259,14.48711,9.641905,8.84982,6.53357,5.80373,5.40694,5.92953,NA,4.30129,33.583495,13.63697,12.583725,8.28855,23.799045,6.04963,10.52949,5.10413,3,9.400195,4.09008,5.24023,11.3266,7.65868,28.420495,6.99549,8.55789,13.01121,5.73333,3,3,8.34086,10.9228,7.6074,14.159,12.968305,5.56173,4.53507,3,5.77128,3,3.67556,7.68423,3,3,1,37.275495,15.37843,11.229425,5.27467,21.500555,37.79579,15.113165,14.22257,16.314925,28.91925,40.593175,41.08359,50.01359,70.095825,271.02647,390.352855,164.009985,182.991215,597.470405,306.12037,124.569445,87.9312,283.69605,164.43089,170.522285,230.215525,111.555765,120.431945,239.6333,82.425245,106.66816,80.14938,131.460435,115.19312,67.696705,108.960915,NA,217.103005,70.22422,77.843265,49.687985,48.33053,16.902725,24.2065,20.14413,19.457765,20.06765,21.162895,17.373875,14.835075,17.13703,13.72048,24.72269,15.671115,87.22078,31.91355,27.691785,36.620805,138.18814,30.23374,23.83625,27.98373,26.248385,7.49323,17.45535,17.49633,21.80638,27.330055,14.491895,31.74951,20.709995,33.44768,21.69689,11.678335,12.46301,NA,35.81263,22.237985,20.83308,25.15562,48.05601,70.123865,52.341035,61.596195,67.10476,69.785265,21.459575,49.009025,38.558945,37.84988,39.585935,21.49555,43.24777,54.25536,48.05233,23.01535,58.664375,240.38376,33.60988,333.39561,95.482645,61.17452,40.69488,10.1272,20.074795,15.216095,18.964975,45.13924,51.641495,37.64772,13.913705,10.89925,14.04878,19.68717,41.265255,15.69499,NA,5.93912,8.21397,7.75498,38.375665,42.17786,68.055755,62.65542,22.31143,25.60076,13.28889,23.58713,21.082295,36.657995,16.43626,71.22088,142.360845,56.91363,5.26235,12.10102,9.38323,7.020485,7.23992,9.084815,12.63035,10.030815,20.593425,20.6888,13.18349,8.782715,67.04128,41.831345,28.42989,33.22584,29.96008,30.58467,46.8004,26.91203,17.15228,19.31817,62.628325,56.7746,34.408645,NA,33.229885,58.396965,139.004375,61.836075,39.010405,36.024845,38.162515,34.61562,260.082135,10.173615,41.22147,12.31551,18.18417,57.77374,15.9671,28.442935,52.911415,58.44033,18.528145,7.843375,17.705805,9.456685,10.33063,14.896315,24.394085,29.7525,74.26462,52.273075,35.78296,28.245755,42.78559,120.86106,170.564065,76.363615,112.574725,59.512725,133.796085,65.949765,43.18078,28.38808,42.82158,27.319955,18.635005,12.613265,27.771195,78.394155,20.98997,71.730875,30.23051,40.850255,56.015815,40.734265,50.25522,27.89042,53.51991,35.02704,59.223285,56.209495,28.872065,51.30743,72.837715,133.523385,65.9084,215.97887,94.594745,186.863225,264.026325,132.826695,56.40553,100.783515,87.05811,134.72775,50.12763,129.290675,92.411335,130.307845,50.44118,99.71107,47.14235,69.240525,45.63869,105.30541,44.911155,44.267905,45.06356,47.10856,85.901425,58.45645,214.466215,71.410535,37.579525,54.57815,56.49867,35.76183,46.31309,25.163825,41.23363,39.907655,91.029995,33.404025,28.0536,36.069205,43.87361,46.458865,65.12676,39.27648,24.46181,23.85784,11.724205,13.11504,18.916885,19.117615,19.351055,15.73229,21.313675,25.241125,45.837845,66.05742,22.77031,140.09398,29.153365,149.466415,35.552475,43.72206,37.353875,23.2661,25.527885,84.91359,86.44967,11.04844,22.81483,18.551445,14.0576,18.66048,14.55432,31.74565,69.715075,19.349015,88.23615,22.53935,15.305125,23.04492,37.760815,14.93069,79.34794,26.71247,60.667475,80.338455,370.798955,42.39754,72.962945,301.76121,232.56643,54.65085,43.907905,37.362145,26.574205,21.875845,28.50545,48.5364,22.343755,3.68378,5.3137275,13.71558,17.1630575,3,3,29.75684,22.218245,NA,17.585615,26.440165,14.176275,19.9216,21.471535,60.103795,127.180195,95.81884,36.339325
